name,manufacturer,year,age,mileage,engine,transmission,price
VOLKSWAGEN POLO,Volkswagen,2018,3,44518,Petrol,Manual,11650
VOLKSWAGEN PASSAT,Volkswagen,2018,3,81565,Diesel,Manual,11995
VOLKSWAGEN PASSAT,Volkswagen,2011,10,73000,Diesel,Manual,6485
VOLKSWAGEN GOLF,Volkswagen,2010,11,83148,Diesel,Semiautomatic,5495
VOLKSWAGEN GOLF,Volkswagen,2011,10,61568,Diesel,Manual,6995
VOLKSWAGEN GOLF,Volkswagen,2017,4,48698,Diesel,Manual,18250
VOLKSWAGEN GOLF,Volkswagen,2018,3,50475,Petrol,Semiautomatic,25500
VOLKSWAGEN CADDY MAXI,Volkswagen,2015,6,68298,Diesel,Manual,12000
VAUXHALL GRANDLAND X,Vauxhall,2018,3,15870,Petrol,Manual,18000
VAUXHALL GRANDLAND X,Vauxhall,2018,3,22000,Petrol,Manual,14250
VAUXHALL MOKKA,Vauxhall,2014,7,36006,Diesel,Manual,7495
VAUXHALL MOKKA,Vauxhall,2015,6,46087,Diesel,Manual,7995
VAUXHALL MOKKA,Vauxhall,2015,6,33700,Petrol,Manual,8495
VAUXHALL INSIGNIA,Vauxhall,2015,6,70188,Diesel,Automatic,8995
VAUXHALL INSIGNIA,Vauxhall,2012,9,69927,Diesel,Automatic,5999
VAUXHALL ZAFIRA TOURER,Vauxhall,2015,6,45000,Diesel,Automatic,9995
VAUXHALL VIVARO,Vauxhall,2018,3,57000,Diesel,Manual,14995
VAUXHALL VIVARO,Vauxhall,2015,6,72000,Diesel,Manual,11995
VAUXHALL VIVARO,Vauxhall,2017,4,30500,Diesel,Manual,12999
VAUXHALL VIVARO,Vauxhall,2018,3,59844,Diesel,Manual,13400
VAUXHALL CORSA,Vauxhall,2017,4,29168,Petrol,Manual,11995
VAUXHALL CORSA,Vauxhall,2016,5,41500,Petrol,Automatic,7600
VAUXHALL CORSA,Vauxhall,2013,8,5245,Petrol,Manual,6445
VAUXHALL CORSA,Vauxhall,2015,6,41000,Petrol,Manual,7445
VAUXHALL CORSA,Vauxhall,2017,4,26036,Petrol,Manual,8500
VAUXHALL ASTRA,Vauxhall,2016,5,49566,Diesel,Manual,8000
VAUXHALL ASTRA,Vauxhall,2010,11,65490,Petrol,Automatic,4995
VAUXHALL ASTRA,Vauxhall,2014,7,56343,Diesel,Manual,5495
TOYOTA VERSO,Toyota,2016,5,63713,Petrol,Manual,8995
TOYOTA YARIS,Toyota,2012,9,26337,Petrol,Manual,5498
TOYOTA RAV4,Toyota,2016,5,92334,Diesel,Manual,12995
TOYOTA HI-LUX,Toyota,2015,6,47000,Diesel,Automatic,22916
TOYOTA AURIS,Toyota,2014,7,43454,Petrol,Manual,6700
SUZUKI JIMNY,Suzuki,2009,12,111000,Petrol,Manual,5999
SKODA RAPID,Skoda,2018,3,19000,Petrol,Semiautomatic,9999
SKODA SUPERB,Skoda,2005,16,63000,Diesel,Automatic,4945
SKODA OCTAVIA,Skoda,2013,8,72000,Diesel,Semiautomatic,9245
SKODA OCTAVIA,Skoda,2014,7,71000,Petrol,Semiautomatic,12750
SEAT MII,Seat,2013,8,39000,Petrol,Manual,4745
SEAT EXEO,Seat,2011,10,42000,Diesel,Manual,6490
SEAT LEON,Seat,2019,2,14700,Petrol,Semiautomatic,18250
SEAT IBIZA,Seat,2017,4,27546,Petrol,Manual,9250
RENAULT KADJAR,Renault,2017,4,62785,Petrol,Manual,10995
RENAULT CAPTUR,Renault,2015,6,24664,Petrol,Manual,8600
RENAULT CAPTUR,Renault,2017,4,26000,Diesel,Manual,10499
RENAULT CAPTUR,Renault,2017,4,19000,Petrol,Semiautomatic,13945
RENAULT CAPTUR,Renault,2014,7,33000,Diesel,Manual,8445
RENAULT CAPTUR,Renault,2013,8,69000,Diesel,Manual,6495
RENAULT CAPTUR,Renault,2018,3,25000,Petrol,Manual,12000
RENAULT WIND ROADSTER,Renault,2011,10,62500,Petrol,Manual,3995
RENAULT TRAFIC,Renault,2011,10,100734,Diesel,Manual,6399
RENAULT GRAND SCENIC,Renault,2017,4,63546,Diesel,Manual,14000
PEUGEOT 108,Peugeot,2015,6,43446,Petrol,Manual,5350
PEUGEOT 108,Peugeot,2014,7,55000,Petrol,Manual,4995
PEUGEOT 108,Peugeot,2014,7,34696,Petrol,Manual,4490
PEUGEOT 2008,Peugeot,2015,6,33861,Petrol,Manual,8250
PEUGEOT 208,Peugeot,2016,5,67000,Diesel,Manual,5395
PEUGEOT 208,Peugeot,2012,9,69000,Diesel,Manual,4495
PEUGEOT 208,Peugeot,2017,4,35100,Petrol,Manual,7795
PEUGEOT 208,Peugeot,2016,5,21002,Petrol,Manual,7980
PEUGEOT RCZ,Peugeot,2014,7,31015,Petrol,Automatic,12995
PEUGEOT PARTNER,Peugeot,2012,9,68000,Diesel,Manual,4795
PEUGEOT EXPERT,Peugeot,2018,3,66000,Diesel,Manual,12499
NISSAN JUKE,Nissan,2018,3,16698,Petrol,Automatic,13200
NISSAN JUKE,Nissan,2010,11,79000,Petrol,Manual,4945
NISSAN NV200,Nissan,2011,10,72411,Diesel,Manual,6995
NISSAN QASHQAI,Nissan,2014,7,64229,Diesel,Manual,10000
NISSAN QASHQAI,Nissan,2010,11,85000,Diesel,Manual,4945
NISSAN QASHQAI,Nissan,2010,11,102187,Diesel,Manual,4495
NISSAN QASHQAI,Nissan,2014,7,71153,Diesel,Manual,9995
NISSAN QASHQAI,Nissan,2014,7,54000,Diesel,Manual,9489
NISSAN QASHQAI,Nissan,2019,2,24966,Petrol,Semiautomatic,22750
NISSAN QASHQAI,Nissan,2012,9,54452,Diesel,Manual,6500
NISSAN 350 Z,Nissan,2004,17,112000,Petrol,Manual,10000
NISSAN X-TRAIL,Nissan,2016,5,61577,Diesel,Manual,13500
NISSAN X-TRAIL,Nissan,2017,4,31000,Diesel,Manual,16250
NISSAN NAVARA,Nissan,2018,3,87789,Diesel,Manual,16500
NISSAN MICRA,Nissan,2011,10,50000,Petrol,Automatic,5495
NISSAN MICRA,Nissan,2015,6,22280,Petrol,Manual,5995
MITSUBISHI ASX,Mitsubishi,2018,3,16000,Petrol,Manual,13587
MITSUBISHI SHOGUN,Mitsubishi,2008,13,51100,Diesel,Automatic,11500
MITSUBISHI OUTLANDER,Mitsubishi,2017,4,83047,Diesel,Automatic,15485
MINI COUNTRYMAN,Mini,2018,3,21000,Diesel,Manual,19990
MINI COUNTRYMAN,Mini,2012,9,80000,Diesel,Manual,6495
MINI COUNTRYMAN,Mini,2011,10,89400,Diesel,Manual,5790
MINI COUNTRYMAN,Mini,2011,10,115737,Diesel,Manual,4989
MINI COUNTRYMAN,Mini,2012,9,50300,Diesel,Manual,7950
MINI COUNTRYMAN,Mini,2012,9,53000,Diesel,Manual,6990
MINI CONVERTIBLE,Mini,2010,11,84000,Petrol,Manual,4595
MINI CONVERTIBLE,Mini,2015,6,26700,Petrol,Manual,12199
MINI CONVERTIBLE,Mini,2017,4,10000,Petrol,Manual,16846
MINI HATCH ONE,Mini,2010,11,68000,Petrol,Manual,4000
MINI HATCH ONE,Mini,2007,14,52454,Petrol,Automatic,4500
MINI HATCH COOPER,Mini,2006,15,13000,Petrol,Manual,12950
MINI HATCH COOPER,Mini,2014,7,64060,Diesel,Manual,7995
MINI HATCH COOPER,Mini,2010,11,74032,Petrol,Manual,5995
MERCEDES-BENZ GLE-CLASS,Mercedes-Benz,2016,5,39997,Diesel,Automatic,28980
MERCEDES-BENZ GLA-CLASS,Mercedes-Benz,2016,5,16960,Diesel,Semiautomatic,21995
MERCEDES-BENZ GLA-CLASS,Mercedes-Benz,2019,2,16335,Petrol,Automatic,26000
MERCEDES-BENZ GLA-CLASS,Mercedes-Benz,2019,2,25123,Petrol,Automatic,25000
MERCEDES-BENZ GLA-CLASS,Mercedes-Benz,2017,4,42000,Petrol,Manual,18000
MERCEDES-BENZ GLA-CLASS,Mercedes-Benz,2016,5,42727,Diesel,Semiautomatic,16985
MERCEDES-BENZ CLA,Mercedes-Benz,2017,4,49910,Diesel,Semiautomatic,19495
MERCEDES-BENZ GLC-CLASS,Mercedes-Benz,2018,3,23000,Diesel,Automatic,28999
MERCEDES-BENZ GLC-CLASS,Mercedes-Benz,2016,5,45000,Diesel,Automatic,24000
MERCEDES-BENZ VITO,Mercedes-Benz,2017,4,75000,Diesel,Manual,11999
MERCEDES-BENZ SLK,Mercedes-Benz,2015,6,13662,Petrol,Manual,18995
MERCEDES-BENZ E-CLASS,Mercedes-Benz,2012,9,81500,Diesel,Automatic,10999
MERCEDES-BENZ E-CLASS,Mercedes-Benz,2014,7,90208,Diesel,Automatic,10500
MERCEDES-BENZ C-CLASS,Mercedes-Benz,2010,11,62000,Petrol,Automatic,6450
MERCEDES-BENZ C-CLASS,Mercedes-Benz,2012,9,99500,Diesel,Automatic,7445
MERCEDES-BENZ C 220,Mercedes-Benz,2015,6,88536,Diesel,Automatic,14790
MERCEDES-BENZ C-CLASS,Mercedes-Benz,2009,12,125000,Diesel,Automatic,4489
MERCEDES-BENZ C-CLASS,Mercedes-Benz,2016,5,30000,Diesel,Automatic,24990
MERCEDES-BENZ C-CLASS,Mercedes-Benz,2015,6,42192,Diesel,Automatic,13500
MERCEDES-BENZ C-CLASS,Mercedes-Benz,2016,5,62000,Diesel,Automatic,16485
MERCEDES-BENZ C-CLASS,Mercedes-Benz,2016,5,61000,Diesel,Automatic,14485
MERCEDES-BENZ A-CLASS,Mercedes-Benz,2014,7,108600,Diesel,Semiautomatic,9995
MERCEDES-BENZ A-CLASS,Mercedes-Benz,2017,4,30571,Petrol,Manual,15750
MERCEDES-BENZ A-CLASS,Mercedes-Benz,2017,4,57514,Diesel,Manual,15500
MERCEDES-BENZ A-CLASS,Mercedes-Benz,2017,4,40524,Diesel,Semiautomatic,18250
MAZDA MX-5,Mazda,2011,10,70000,Petrol,Manual,8490
MAZDA 6,Mazda,2017,4,72000,Diesel,Automatic,12845
MASERATI GHIBLI,Maserati,2015,6,71243,Diesel,Automatic,18985
LAND ROVER DISCOVERY SPORT,Land-Rover,2017,4,36000,Diesel,Automatic,24990
LAND ROVER RANGE ROVER EVOQUE,Land-Rover,2016,5,49000,Diesel,Automatic,22490
LAND ROVER RANGE ROVER EVOQUE,Land-Rover,2016,5,78000,Diesel,Manual,17990
LAND ROVER RANGE ROVER EVOQUE,Land-Rover,2016,5,55000,Diesel,Automatic,24990
LAND ROVER RANGE ROVER EVOQUE,Land-Rover,2015,6,30000,Diesel,Manual,21995
LAND ROVER RANGE ROVER EVOQUE,Land-Rover,2016,5,35725,Diesel,Manual,22000
LAND ROVER RANGE ROVER SPORT,Land-Rover,2012,9,87829,Diesel,Automatic,16999
LAND ROVER RANGE ROVER SPORT,Land-Rover,2013,8,99900,Diesel,Automatic,14985
LAND ROVER FREELANDER,Land-Rover,2014,7,106000,Diesel,Automatic,12990
LAND ROVER FREELANDER,Land-Rover,2013,8,84735,Diesel,Automatic,9950
LAND ROVER FREELANDER,Land-Rover,2010,11,86220,Diesel,Manual,8350
LAND ROVER FREELANDER,Land-Rover,2008,13,112500,Diesel,Manual,5498
LAND ROVER DISCOVERY,Land-Rover,2012,9,98199,Diesel,Automatic,17995
LAND ROVER DISCOVERY,Land-Rover,2012,9,72000,Diesel,Automatic,17734
LAND ROVER DEFENDER 110 LWB,Land-Rover,2011,10,72000,Diesel,Manual,24995
KIA CEED,Kia,2016,5,27984,Diesel,Semiautomatic,11995
KIA PRO CEED,Kia,2015,6,52000,Diesel,Semiautomatic,8789
KIA SPORTAGE,Kia,2016,5,57000,Diesel,Automatic,16845
KIA SORENTO,Kia,2010,11,102000,Diesel,Automatic,6995
KIA PICANTO,Kia,2014,7,44844,Petrol,Manual,4000
JAGUAR F-PACE,Jaguar,2016,5,49117,Diesel,Automatic,28058
JAGUAR XE,Jaguar,2017,4,85446,Diesel,Manual,10700
JAGUAR XE,Jaguar,2017,4,35378,Diesel,Automatic,16470
JAGUAR XF,Jaguar,2017,4,49000,Diesel,Automatic,18500
JAGUAR XJ,Jaguar,2015,6,76000,Diesel,Automatic,20750
JAGUAR XJ,Jaguar,2004,17,65000,Petrol,Automatic,4995
HYUNDAI IX20,Hyundai,2013,8,69828,Petrol,Manual,4997
HYUNDAI I20,Hyundai,2015,6,25465,Petrol,Manual,7450
HYUNDAI I800,Hyundai,2019,2,29262,Diesel,Automatic,22000
HYUNDAI I10,Hyundai,2014,7,18000,Petrol,Manual,4999
HYUNDAI I10,Hyundai,2016,5,39000,Petrol,Manual,6000
HYUNDAI I10,Hyundai,2016,5,80037,Petrol,Manual,4542
HYUNDAI TUCSON,Hyundai,2016,5,45000,Diesel,Automatic,18490
HONDA JAZZ,Honda,2009,12,33040,Petrol,Semiautomatic,4895
HONDA CR-V,Honda,2014,7,101369,Diesel,Manual,8995
HONDA CIVIC,Honda,2009,12,86133,Petrol,Manual,6250
FORD EDGE,Ford,2017,4,70519,Diesel,Automatic,21000
FORD B-MAX,Ford,2014,7,35000,Diesel,Manual,6500
FORD KUGA,Ford,2018,3,5000,Diesel,Automatic,21490
FORD TRANSIT CUSTOM,Ford,2019,2,47413,Diesel,Manual,19790
FORD TRANSIT,Ford,2018,3,44000,Diesel,Manual,17495
FORD S-MAX,Ford,2011,10,110000,Diesel,Manual,4995
FORD S-MAX,Ford,2013,8,124153,Diesel,Manual,4495
FORD S-MAX,Ford,2011,10,79976,Diesel,Manual,5995
FORD MONDEO,Ford,2009,12,103999,Diesel,Manual,3495
FORD MONDEO,Ford,2017,4,79758,Diesel,Manual,10500
FORD FOCUS,Ford,2018,3,30773,Petrol,Manual,12500
FORD FOCUS,Ford,2014,7,39132,Diesel,Manual,8295
FORD FOCUS,Ford,2015,6,60000,Diesel,Manual,7995
FORD FOCUS,Ford,2012,9,52000,Petrol,Manual,5295
FORD FOCUS,Ford,2014,7,67217,Diesel,Manual,5899
FORD FIESTA,Ford,2013,8,43000,Diesel,Manual,6000
FORD FIESTA,Ford,2011,10,53941,Petrol,Automatic,5445
FORD FIESTA,Ford,2014,7,71770,Diesel,Manual,6250
FORD FIESTA,Ford,2009,12,50000,Petrol,Manual,4445
FORD FIESTA,Ford,2014,7,58000,Petrol,Manual,5595
FORD FIESTA,Ford,2010,11,95000,Petrol,Manual,3000
FORD FIESTA,Ford,2011,10,62118,Petrol,Manual,4750
FORD C-MAX,Ford,2011,10,111000,Diesel,Manual,4950
FORD GRAND C-MAX,Ford,2013,8,90000,Diesel,Manual,6945
FORD C-MAX,Ford,2010,11,104000,Diesel,Manual,3945
FORD TRANSIT CONNECT,Ford,2018,3,56119,Diesel,Manual,13740
FORD TRANSIT CONNECT SWB,Ford,2017,4,52850,Diesel,Manual,15000
FORD TRANSIT CONNECT SWB,Ford,2018,3,74250,Diesel,Manual,14583
FIAT 500,Fiat,2018,3,16332,Petrol,Manual,8785
FIAT 500,Fiat,2016,5,40906,Petrol,Manual,6700
FIAT 500,Fiat,2014,7,43770,Petrol,Manual,4995
FIAT 500,Fiat,2012,9,51942,Petrol,Manual,4219
FIAT 500,Fiat,2014,7,40000,Petrol,Manual,5000
FIAT 500,Fiat,2009,12,74500,Petrol,Manual,3250
CITROEN C4 GRAND PICASSO,Citroen,2015,6,59000,Diesel,Manual,9995
CITROEN C4 GRAND PICASSO,Citroen,2016,5,21639,Diesel,Automatic,13995
CITROEN DS3,Citroen,2012,9,47000,Petrol,Manual,4990
CITROEN C3 PICASSO,Citroen,2011,10,44361,Diesel,Manual,4495
CITROEN RELAY,Citroen,2018,3,95668,Diesel,Manual,11990
CITROEN DISPATCH,Citroen,2015,6,91042,Diesel,Manual,8290
CITROEN DISPATCH,Citroen,2014,7,74000,Diesel,Manual,8000
CITROEN C4 CACTUS,Citroen,2016,5,83760,Diesel,Manual,6495
CITROEN C4 CACTUS,Citroen,2015,6,37000,Diesel,Manual,8500
CITROEN C1,Citroen,2012,9,56062,Petrol,Manual,3000
CITROEN C1,Citroen,2021,0,956,Petrol,Manual,9999
CITROEN BERLINGO,Citroen,2011,10,112667,Diesel,Manual,4999
CITROEN BERLINGO,Citroen,2021,0,1100,Diesel,Manual,18495
CITROEN BERLINGO MULTISPACE,Citroen,2016,5,53000,Diesel,Manual,10995
CITROEN BERLINGO MULTISPACE,Citroen,2016,5,70500,Diesel,Manual,8990
BMW 2 SERIES,BMW,2018,3,20771,Petrol,Manual,18995
BMW 1 SERIES,BMW,2016,5,62000,Diesel,Manual,9999
BMW 1 SERIES,BMW,2017,4,32284,Diesel,Manual,14000
BMW 1 SERIES,BMW,2014,7,75000,Diesel,Manual,9250
BMW X1,BMW,2010,11,94946,Diesel,Manual,5680
BMW Z4,BMW,2006,15,84000,Petrol,Manual,20000
BMW 5 SERIES,BMW,2018,3,19000,Diesel,Automatic,27995
BMW 5 SERIES,BMW,2017,4,41324,Diesel,Automatic,19500
BMW 3 SERIES,BMW,2017,4,35000,Diesel,Automatic,25995
BMW 3 SERIES,BMW,2013,8,70581,Diesel,Automatic,14995
BMW 3 SERIES,BMW,2015,6,72673,Diesel,Manual,12250
BMW 3 SERIES,BMW,2012,9,86000,Diesel,Manual,8990
BMW 3 SERIES,BMW,2016,5,56082,Diesel,Manual,12995
BMW 1 SERIES,BMW,2013,8,63806,Diesel,Automatic,9295
BMW 1 SERIES,BMW,2012,9,104000,Diesel,Automatic,6795
BMW 1 SERIES,BMW,2013,8,124000,Diesel,Automatic,5985
AUDI Q3,Audi,2017,4,25659,Petrol,Automatic,19500
AUDI A7,Audi,2014,7,57000,Diesel,Semiautomatic,19985
AUDI A7,Audi,2011,10,79000,Diesel,Automatic,12990
AUDI A1,Audi,2019,2,19274,Petrol,Semiautomatic,19785
AUDI A1,Audi,2012,9,70714,Petrol,Manual,7695
AUDI A1,Audi,2012,9,58000,Diesel,Manual,7945
AUDI Q5,Audi,2010,11,97000,Diesel,Automatic,9945
AUDI Q5,Audi,2014,7,114685,Diesel,Automatic,15000
AUDI Q5,Audi,2013,8,86482,Diesel,Automatic,15383
AUDI TT,Audi,2017,4,31500,Petrol,Semiautomatic,29990
AUDI TT,Audi,2015,6,29000,Diesel,Manual,16998
AUDI TT,Audi,2009,12,81000,Diesel,Manual,6490
AUDI Q7,Audi,2007,14,137000,Diesel,Automatic,5990
AUDI A4,Audi,2013,8,82000,Diesel,Manual,7995
AUDI A3,Audi,2015,6,56519,Petrol,Semiautomatic,21500
AUDI A3,Audi,2017,4,62000,Diesel,Manual,11995
AUDI A3,Audi,2010,11,84000,Diesel,Manual,5995
AUDI A3,Audi,2014,7,81000,Diesel,Manual,7490
AUDI A3,Audi,2013,8,52000,Diesel,Manual,9500
AUDI A3,Audi,2014,7,10596,Diesel,Manual,9700
AUDI A3,Audi,2017,4,94899,Diesel,Semiautomatic,10485
Dacia Sandero,Dacia,2019,2,10282,Petrol,Manual,7590
Volkswagen Polo,Volkswagen,2018,3,14887,Petrol,Manual,12850
Vauxhall Crossland X,Vauxhall,2020,1,6958,Petrol,Manual,13571
Vauxhall Viva,Vauxhall,2018,3,21250,Petrol,Manual,8495
Vauxhall Insignia,Vauxhall,2018,3,21602,Petrol,Manual,14395
Vauxhall Vivaro,Vauxhall,2021,0,5,Diesel,Manual,19996
Vauxhall Corsa,Vauxhall,2014,7,48252,Petrol,Manual,3990
Vauxhall Corsa,Vauxhall,2020,1,7123,Petrol,Automatic,15298
Vauxhall Corsa,Vauxhall,2020,1,5000,Petrol,Manual,13491
Vauxhall Corsa,Vauxhall,2019,2,36841,Petrol,Manual,8500
Vauxhall Combo Cargo,Vauxhall,2021,0,1,Diesel,Manual,15999
Vauxhall Combo Cargo,Vauxhall,2021,0,1,Diesel,Manual,15900
Vauxhall Astra,Vauxhall,2016,5,14100,Petrol,Manual,7490
Toyota Yaris,Toyota,2009,12,63000,Petrol,Manual,3491
Toyota AYGO,Toyota,2018,3,24000,Petrol,Manual,8000
Seat Leon,Seat,2014,7,38599,Diesel,Manual,7491
Renault Clio,Renault,2017,4,33156,Petrol,Automatic,15579
Peugeot 108,Peugeot,2014,7,48106,Petrol,Manual,5691
Peugeot Partner,Peugeot,2015,6,110582,Diesel,Manual,5600
Nissan Note,Nissan,2014,7,45167,Diesel,Manual,5690
Mini Hatchback,Mini,2009,12,49417,Petrol,Automatic,6290
Mercedes-Benz Cla,Mercedes-Benz,2014,7,61033,Diesel,Automatic,14491
Kia Sportage,Kia,2018,3,24725,Petrol,Manual,15478
Honda Jazz,Honda,2017,4,24520,Petrol,Manual,9590
Ford Mondeo,Ford,2017,4,43777,Petrol,Manual,11990
Ford Focus,Ford,2019,2,32121,Petrol,Manual,13090
Ford Fiesta,Ford,2018,3,20351,Petrol,Manual,9991
CITROEN C1,Citroen,2017,4,31242,Petrol,Manual,5800
Volkswagen Golf,Volkswagen,2019,2,17000,Petrol,Manual,25995
Vauxhall Antara,Vauxhall,2013,8,49000,Diesel,Manual,8995
Vauxhall Zafira Tourer,Vauxhall,2015,6,70462,Petrol,Manual,7290
Skoda Citigo,Skoda,2014,7,46544,Petrol,Manual,4995
Peugeot 2008,Peugeot,2015,6,66000,Diesel,Manual,6495
Peugeot 208,Peugeot,2014,7,94000,Diesel,Manual,4995
Nissan Qashqai,Nissan,2014,7,51000,Diesel,Manual,9495
Land Rover Freelander,Land-Rover,2011,10,74173,Diesel,Automatic,11995
Hyundai ix20,Hyundai,2013,8,36009,Diesel,Manual,5495
Ford Kuga,Ford,2010,11,33485,Diesel,Manual,6995
Ford Transit,Ford,2016,5,68271,Diesel,Manual,19990
Fiat 500,Fiat,2015,6,42000,Petrol,Manual,6485
Citroen DS3,Citroen,2010,11,84178,Diesel,Manual,4490
Citroen C3,Citroen,2010,11,30143,Diesel,Manual,4795
Citroen Berlingo,Citroen,2015,6,65000,Diesel,Manual,7995
BMW Z4,BMW,2009,12,63000,Petrol,Manual,6995
BMW X5,BMW,2012,9,63000,Diesel,Automatic,18995
BMW M3,BMW,2012,9,71000,Petrol,Semiautomatic,23495
BMW 118i,BMW,2018,3,28000,Petrol,Manual,18245
Nissan Juke,Nissan,2019,2,9887,Petrol,Manual,13989
Ford Focus,Ford,2019,2,23587,Petrol,Manual,14989
Ford Kuga,Ford,2020,1,4940,Diesel,Manual,24989
Citroen BERLINGO MULTISPACE,Citroen,2013,8,133266,Diesel,Manual,3800
VOLKSWAGEN SCIROCCO,Volkswagen,2010,11,59000,Petrol,Manual,8475
VOLKSWAGEN GOLF,Volkswagen,2010,11,81874,Petrol,Manual,4850
VAUXHALL MOKKA,Vauxhall,2014,7,41000,Petrol,Manual,7595
VAUXHALL MOKKA,Vauxhall,2014,7,60000,Diesel,Manual,7495
VAUXHALL INSIGNIA,Vauxhall,2012,9,53000,Diesel,Manual,7495
VAUXHALL INSIGNIA,Vauxhall,2012,9,60000,Diesel,Manual,3695
VAUXHALL INSIGNIA,Vauxhall,2015,6,68100,Diesel,Manual,6393
VAUXHALL ANTARA,Vauxhall,2013,8,83000,Diesel,Manual,5495
VAUXHALL ZAFIRA,Vauxhall,2014,7,20000,Petrol,Manual,8495
TOYOTA AVENSIS,Toyota,2014,7,112000,Diesel,Manual,4995
SEAT MII,Seat,2013,8,72000,Petrol,Automatic,4495
NISSAN NV200,Nissan,2012,9,75000,Diesel,Manual,5995
MERCEDES-BENZ SLK,Mercedes-Benz,2015,6,20000,Diesel,Automatic,16993
MERCEDES-BENZ C CLASS,Mercedes-Benz,2013,8,112397,Diesel,Automatic,7670
MERCEDES-BENZ A CLASS,Mercedes-Benz,2014,7,57000,Diesel,Automatic,11000
FORD KUGA,Ford,2011,10,63000,Diesel,Manual,6495
FORD KUGA,Ford,2013,8,70000,Diesel,Manual,10275
FORD TRANSIT,Ford,2011,10,159000,Diesel,Manual,6495
FORD MONDEO,Ford,2017,4,64446,Diesel,Manual,12990
FORD FOCUS,Ford,2007,14,103000,Petrol,Manual,4899
FORD C-MAX,Ford,2017,4,22200,Diesel,Manual,12799
FIAT 500,Fiat,2012,9,49477,Petrol,Manual,3850
CITROEN C1,Citroen,2015,6,37000,Petrol,Manual,5299
BMW 1 SERIES,BMW,2013,8,75000,Petrol,Manual,7990
AUDI TT,Audi,2007,14,97000,Petrol,Manual,5000
AUDI TT,Audi,2010,11,90000,Diesel,Manual,7975
Mitsubishi Shogun,Mitsubishi,2005,16,116900,Diesel,Automatic,4995
Mini Clubman,Mini,2016,5,58000,Petrol,Manual,13495
Bmw 1 Series,BMW,2017,4,48500,Diesel,Manual,10999
Vauxhall Insignia,Vauxhall,2014,7,75000,Diesel,Manual,5595
Kia Sportage,Kia,2011,10,108000,Diesel,Automatic,7495
VAUXHALL VIVA,Vauxhall,2017,4,21651,Petrol,Manual,6791
Volkswagen T6 Camper Van,Volkswagen,1973,48,70000,Petrol,Manual,19995
Vauxhall Astra,Vauxhall,2013,8,51000,Diesel,Manual,5295
Mercedes E Class,Mercedes-Benz,2006,15,77000,Petrol,Automatic,5990
Jaguar XF,Jaguar,2012,9,117500,Diesel,Automatic,7995
Honda CR-V,Honda,2010,11,123000,Diesel,Automatic,5995
Volkswagen Scirocco,Volkswagen,2011,10,53772,Petrol,Manual,7590
Volkswagen Scirocco,Volkswagen,2012,9,58852,Petrol,Manual,8290
Volkswagen Passat,Volkswagen,2017,4,99971,Diesel,Semiautomatic,10490
Volkswagen Golf,Volkswagen,2009,12,79850,Diesel,Manual,4999
Vauxhall VIVA,Vauxhall,2016,5,53000,Petrol,Manual,5295
Vauxhall Corsa,Vauxhall,2019,2,11300,Petrol,Manual,9500
Toyota RAV4,Toyota,2018,3,82200,Hybrid,Automatic,18495
Skoda Fabia,Skoda,2015,6,60000,Petrol,Manual,7995
Renault Clio,Renault,2011,10,28000,Petrol,Automatic,4995
Porsche Cayenne,Porsche,2010,11,80300,Hybrid,Automatic,19990
Land Rover Range Rover Sport,Land-Rover,2010,11,85736,Diesel,Automatic,12490
Kia Rio,Kia,2017,4,54960,Diesel,Manual,6450
Ford S-Max,Ford,2017,4,114700,Diesel,Manual,9800
Fiat 500,Fiat,2012,9,76891,Petrol,Automatic,5500
Audi A7,Audi,2014,7,36000,Diesel,Automatic,19944
Audi A6,Audi,2010,11,171175,Diesel,Automatic,3490
Audi A4,Audi,2008,13,108000,Petrol,Manual,5000
Volkswagen Polo,Volkswagen,2013,8,48100,Petrol,Manual,5450
Volkswagen Golf,Volkswagen,2018,3,26000,Petrol,Semiautomatic,29995
Volkswagen Golf,Volkswagen,2016,5,52142,Diesel,Semiautomatic,15495
Suzuki Swift,Suzuki,2013,8,108590,Petrol,Automatic,4995
Skoda Yeti,Skoda,2014,7,89000,Diesel,Manual,6990
Skoda Octavia,Skoda,2015,6,33422,Diesel,Manual,8495
Nissan Juke,Nissan,2012,9,61500,Petrol,Manual,6000
Nissan Juke,Nissan,2011,10,48668,Petrol,Manual,6995
MINI Mini,Mini,2010,11,73477,Petrol,Manual,4495
Mercedes C Class,Mercedes-Benz,2009,12,116733,Diesel,Automatic,3990
Land Rover Range Rover Evoque,Land-Rover,2014,7,88000,Diesel,Automatic,17944
Jaguar XF,Jaguar,2015,6,43986,Diesel,Automatic,13250
Ford Transit,Ford,2008,13,153000,Diesel,Manual,3995
Ford Focus,Ford,2017,4,75181,Petrol,Manual,6995
Ford Fiesta,Ford,2011,10,90000,Petrol,Manual,3195
Fiat 500,Fiat,2011,10,27985,Petrol,Manual,5398
Fiat 500L,Fiat,2014,7,68964,Petrol,Manual,4995
Fiat Panda,Fiat,2013,8,44210,Petrol,Manual,5795
Chrysler 300c,Chrysler,2012,9,58000,Diesel,Automatic,12495
BMW X5,BMW,2013,8,59000,Diesel,Automatic,18995
BMW X5,BMW,2013,8,56000,Diesel,Automatic,18995
BMW X3,BMW,2014,7,60000,Diesel,Automatic,15995
